"id","created","updated","investigation_id","five_why_id","flash_report_id","root_cause_detail_id","title","description","priority","date_due","supervisor_id","status","date_closed","is_historical","is_archived","archive_user_id","archive_datetime"
14578,2018-03-06 16:00:00.000 +0800,2020-12-17 23:48:55.000 +0800,1172,,,,GENSET12 Fire incident Checklist; Historical Sharepoint CC Id: 33,,Medium,2020-09-30 00:23:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14575,2018-03-06 16:00:00.000 +0800,2020-12-17 23:48:27.000 +0800,1177,,,,Investigate sensor/ technology to check weight difference; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14574,2018-03-06 16:00:00.000 +0800,2020-12-17 23:48:21.000 +0800,1142,,,,"20CR02 Checklist; Historical Sharepoint CC Id: 1",,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14573,2018-03-06 16:00:00.000 +0800,2020-12-17 23:48:18.000 +0800,1156,,,,Investigate with Mining if screens can be made available for operators utilising Mobile Rockbreakers; Historical Sharepoint CC Id: 17,,Medium,2020-08-24 17:46:00.000 +0800,14180,3,2018-03-06 16:00:00.000 +0800,1,false,,
14570,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:33.000 +0800,1142,,,,Review the Maintenance Strategies for the Motors; Historical Sharepoint CC Id: 1,,Medium,2020-01-20 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14569,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:31.000 +0800,1170,,,,Refurbishment of rolls with new bearings only; Historical Sharepoint CC Id: 31,,Medium,2020-08-24 14:28:00.000 +0800,14134,3,2018-03-06 16:00:00.000 +0800,1,false,,
14567,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:28.000 +0800,1168,,,,Check that we have spares for all the fuses; Historical Sharepoint CC Id: 29,,Medium,2020-02-17 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14566,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:28.000 +0800,1171,,,,Shutdown team to set clear expectations with contractors for screen inspections; Historical Sharepoint CC Id: 32,,Medium,2020-04-15 00:30:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14565,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:27.000 +0800,1151,,,,Investigate and implement solution to rectify damaged U-Seal seating on Mainframe; Historical Sharepoint CC Id: 12,,Medium,2019-06-17 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14563,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:23.000 +0800,1142,,,,RCA CV202B Drive 1 Failure; Historical Sharepoint CC Id: 1,,Medium,2020-09-13 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14560,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:17.000 +0800,1142,,,,DG20 Alternator W phase 11kV cable and Earth cable were burnt on 16/05/2019 at around 4.50 pm.; Historical Sharepoint CC Id: 1,,Medium,2019-08-08 16:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14559,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:17.000 +0800,1142,,,,Review cylinder design with design office; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14558,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:15.000 +0800,1142,,,,RCA Template Card; Historical Sharepoint CC Id: 1,,Medium,2019-06-19 19:06:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14557,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:12.000 +0800,1177,,,,Vendor to update Modbus or upgrade documentation. FMG to include this in the agreement if this is not cover in the agreement; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14556,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:11.000 +0800,1165,,,,Communicate with mechanical team to capture photos and information in the BRB folders.; Historical Sharepoint CC Id: 26,,Medium,2019-10-08 20:00:00.000 +0800,14075,3,2018-03-06 16:00:00.000 +0800,1,false,,
14555,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:10.000 +0800,1162,,,,Review 9/9/2019 Event of Tripper exceeding limit because of slug; Historical Sharepoint CC Id: 23,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14554,2018-03-06 16:00:00.000 +0800,2020-12-17 23:47:08.000 +0800,1170,,,,Review Lubricant Compatibility; Historical Sharepoint CC Id: 31,,Medium,2020-08-24 19:06:00.000 +0800,14134,3,2018-03-06 16:00:00.000 +0800,1,false,,
14552,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:52.000 +0800,1161,,,,EXISTING LOAD CONTROL SYSTEMS NEED TO BE REVIEWED; Historical Sharepoint CC Id: 22,,Medium,2019-08-13 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14551,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:50.000 +0800,1160,,,,Drawings revisions - Establish what drawings exist in PIMS and what the OEM has and how we can improve their reflection of reality – Reliability Electrical Engineering; Historical Sharepoint CC Id: 21,,Medium,2020-08-24 16:00:00.000 +0800,14109,3,2018-03-06 16:00:00.000 +0800,1,false,,
14550,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:47.000 +0800,1167,,,,Ensure commissioning documentation and ITP’s are completed and uploaded; Historical Sharepoint CC Id: 28,,Medium,2020-01-19 20:00:00.000 +0800,14213,3,2018-03-06 16:00:00.000 +0800,1,false,,
14549,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:46.000 +0800,1142,,,,Install additional pulley scrapers - A pulley scraper was fitted to PY2 during this repair & a second scraper will be fitted to PY4 during SY20OU01 WO 101191392; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14547,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:22.000 +0800,1177,,,,TBRA with Port if any changes related to Meridian; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14545,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:18.000 +0800,1171,,,,Investigate use of larger diameter pegs in breakdown situations; Historical Sharepoint CC Id: 32,,Medium,2020-03-26 00:30:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14544,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:17.000 +0800,1177,,,,Details and scope to be reviewed by senior PCS engineer in the future; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14543,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:15.000 +0800,1142,,,,"20CR202 Failure Checklist; Historical Sharepoint CC Id: 1",,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14542,2018-03-06 16:00:00.000 +0800,2020-12-17 23:46:15.000 +0800,1179,,,,Perform TBRA to determine whether to break in replacement of non contact seals with lip seals; Historical Sharepoint CC Id: 40,,Medium,2020-08-21 15:37:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14541,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:56.000 +0800,1177,,,,Follow CR process in the future; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14539,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:53.000 +0800,1142,,,,"24/08/18 20CR201 HPGR - Advance Cylinder Failure; Historical Sharepoint CC Id: 1",,Medium,2020-08-19 17:16:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14538,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:49.000 +0800,1142,,,,Replace screw breathers every 3 months; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14536,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:47.000 +0800,1142,,,,Adjusting the Circuit Breaker Thermal settings to 0.8; Historical Sharepoint CC Id: 1,,Medium,2019-09-23 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14535,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:45.000 +0800,1171,,,,Investigate isolation issues on wet screens; Historical Sharepoint CC Id: 32,,Medium,2020-03-15 19:02:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14534,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:32.000 +0800,1177,,,,FMG to get latest documentation from vendor and keep as record; Historical Sharepoint CC Id: 38,,Medium,2020-08-18 17:46:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14533,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:29.000 +0800,1151,,,,"02/03/19 20CR204 Counterweight T & U Seal Failure; Historical Sharepoint CC Id: 12",,Medium,2020-08-24 17:46:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14532,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:28.000 +0800,1142,,,,"10kV Megger to be purchased; Historical Sharepoint CC Id: 1",,Medium,2019-09-02 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14531,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:27.000 +0800,1148,,,,Business case for mechanical lifting means for GTU; Historical Sharepoint CC Id: 9,,Medium,2019-07-30 20:00:00.000 +0800,1155,3,2018-03-06 16:00:00.000 +0800,1,false,,
14530,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:25.000 +0800,1168,,,,Ensure that the ATI/ANSI for new breaker are processed; Historical Sharepoint CC Id: 29,,Medium,2020-01-25 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14528,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:23.000 +0800,1187,,,,New water addition valve actuator installed- Rotork design; Historical Sharepoint CC Id: 48,,Medium,2020-10-30 16:29:00.000 +0800,14188,3,2018-03-06 16:00:00.000 +0800,1,false,,
14527,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:20.000 +0800,1162,,,,Install a flow meter on the water addition inlet to the scrubber.; Historical Sharepoint CC Id: 23,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14526,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:19.000 +0800,1142,,,,Review Lubrication/Grease Reports; Historical Sharepoint CC Id: 1,,Medium,2019-12-08 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14525,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:17.000 +0800,1153,,,,Install Drive shaft Guards; Historical Sharepoint CC Id: 14,,Medium,2020-07-06 20:00:00.000 +0800,1585,3,2018-03-06 16:00:00.000 +0800,1,false,,
14524,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:14.000 +0800,1171,,,,Book meeting with mets/RE/ops to develop strategy for Screen Media Trials. Include discussion of breakdown management and parts.; Historical Sharepoint CC Id: 32,,Medium,2020-03-05 00:30:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14523,2018-03-06 16:00:00.000 +0800,2020-12-17 23:45:13.000 +0800,1142,,,,"25/03/19 CV401 Cable damage (7.9hrs); Historical Sharepoint CC Id: 1",,Medium,2020-04-27 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14522,2018-03-06 16:00:00.000 +0800,2020-12-17 23:44:55.000 +0800,1158,,,,Spider Bushing Grease Supply Liner Failure; Historical Sharepoint CC Id: 19,,Medium,2020-06-07 20:00:00.000 +0800,950,3,2018-03-06 16:00:00.000 +0800,1,false,,
14521,2018-03-06 16:00:00.000 +0800,2020-12-17 23:44:21.000 +0800,1142,,,,Monitor temperature in the joint below alternator terminal box in G20 by using thermal camera; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 16:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14520,2018-03-06 16:00:00.000 +0800,2020-12-17 23:44:04.000 +0800,1174,,,,Reduce LHS Debounce back to 10Sec; Historical Sharepoint CC Id: 35,,Medium,2020-05-06 18:31:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14519,2018-03-06 16:00:00.000 +0800,2020-12-17 23:44:01.000 +0800,1171,,,,Implement PM02 for 26 weekly change out of orange HDK rail covers; Historical Sharepoint CC Id: 32,,Medium,2020-07-26 19:06:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14517,2018-03-06 16:00:00.000 +0800,2020-12-17 23:43:59.000 +0800,1171,,,,Close out Failed Steelex panel trial (aperture panels); Historical Sharepoint CC Id: 32,,Medium,2020-05-25 17:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14515,2018-03-06 16:00:00.000 +0800,2020-12-17 23:43:39.000 +0800,1142,,,,Review old RCAs; Historical Sharepoint CC Id: 1,,Medium,2020-01-20 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14514,2018-03-06 16:00:00.000 +0800,2020-12-17 23:43:38.000 +0800,1142,,,,Obtain and Review the Acceptance Testing for the failed and installed drives; Historical Sharepoint CC Id: 1,,Medium,2019-11-12 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14512,2018-03-06 16:00:00.000 +0800,2020-12-17 23:43:35.000 +0800,1170,,,,Install and trial sealed type bearing to ensure appropriate barrier is maintained; Historical Sharepoint CC Id: 31,,Medium,2020-01-10 20:00:00.000 +0800,14134,3,2018-03-06 16:00:00.000 +0800,1,false,,
14511,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:57.000 +0800,1155,,,,Reinstate distributor plate to all secondary crushers; Historical Sharepoint CC Id: 16,,Medium,2019-03-19 14:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14509,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:55.000 +0800,1153,,,,Create PM02s; Historical Sharepoint CC Id: 14,,Medium,2020-06-07 20:00:00.000 +0800,1585,3,2018-03-06 16:00:00.000 +0800,1,false,,
14507,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:49.000 +0800,1160,,,,Install better electrical cabling support and cable protection (e.g conduit) to ensure adequate protection – (Elec Coordinators); Historical Sharepoint CC Id: 21,,Medium,2020-03-02 20:00:00.000 +0800,14109,3,2018-03-06 16:00:00.000 +0800,1,false,,
14506,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:47.000 +0800,1168,,,,Circuit breaker -  confirm End of life; Historical Sharepoint CC Id: 29,,Medium,2020-05-04 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14504,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:45.000 +0800,1142,,,,Quality Control Improvement during Overhauls; Historical Sharepoint CC Id: 1,,Medium,2019-10-13 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14503,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:42.000 +0800,1179,,,,Install Perma lubes to input seals.; Historical Sharepoint CC Id: 40,,Medium,2020-08-21 15:37:00.000 +0800,9530,3,2018-03-06 16:00:00.000 +0800,1,false,,
14502,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:19.000 +0800,1170,,,,Bearing temperature logic additions and tighter alarm bands; Historical Sharepoint CC Id: 31,,Medium,2020-08-24 17:46:00.000 +0800,14134,3,2018-03-06 16:00:00.000 +0800,1,false,,
14501,2018-03-06 16:00:00.000 +0800,2020-12-17 23:42:17.000 +0800,1167,,,,TLO Clam Shell Locking mechanism failure; Historical Sharepoint CC Id: 28,,Medium,2019-12-30 20:00:00.000 +0800,14213,3,2018-03-06 16:00:00.000 +0800,1,false,,
14499,2018-03-06 16:00:00.000 +0800,2020-12-17 23:26:31.000 +0800,1157,,,,Interlock review for different scenarios; Historical Sharepoint CC Id: 18,,Medium,2019-07-15 20:00:00.000 +0800,14077,3,2018-03-06 16:00:00.000 +0800,1,false,,
14498,2018-03-06 16:00:00.000 +0800,2020-12-17 23:26:29.000 +0800,1166,,,,Investigate Ram condition inspection upgrades; Historical Sharepoint CC Id: 27,,Medium,2020-03-09 20:00:00.000 +0800,950,3,2018-03-06 16:00:00.000 +0800,1,false,,
14497,2018-03-06 16:00:00.000 +0800,2020-12-17 23:26:26.000 +0800,1142,,,,Review isolation procedure for passing valve scenario on GEHO valves; Historical Sharepoint CC Id: 1,,Medium,2019-08-11 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14493,2018-03-06 16:00:00.000 +0800,2020-12-17 23:25:47.000 +0800,1142,,,,"Remove, Strip & Bench test one of the hydraulic pumps to determine condition (20CR02 November 2019); Historical Sharepoint CC Id: 1",,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14492,2018-03-06 16:00:00.000 +0800,2020-12-17 23:25:35.000 +0800,1166,,,,Investigate and implement use of flow meters to detect leaking seals; Historical Sharepoint CC Id: 27,,Medium,2020-07-19 15:00:00.000 +0800,950,3,2018-03-06 16:00:00.000 +0800,1,false,,
14491,2018-03-06 16:00:00.000 +0800,2020-12-17 23:25:32.000 +0800,1142,,,,Presentation to be added to RTW to share with the team to be mindful of electrical equipment when washing down area; Historical Sharepoint CC Id: 1,,Medium,2020-11-16 22:37:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14490,2018-03-06 16:00:00.000 +0800,2020-12-17 23:25:11.000 +0800,1156,,,,Spider Cap Damage from July Shut to October Shut; Historical Sharepoint CC Id: 17,,Medium,2019-11-03 20:00:00.000 +0800,14180,3,2018-03-06 16:00:00.000 +0800,1,false,,
14489,2018-03-06 16:00:00.000 +0800,2020-12-17 23:25:04.000 +0800,1142,,,,Install blind dump valve; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14488,2018-03-06 16:00:00.000 +0800,2020-12-17 23:24:47.000 +0800,1148,,,,Contact mining and determine origin of liner; Historical Sharepoint CC Id: 9,,Medium,2019-05-29 20:00:00.000 +0800,1155,3,2018-03-06 16:00:00.000 +0800,1,false,,
14486,2018-03-06 16:00:00.000 +0800,2020-12-17 23:24:41.000 +0800,1173,,,,Verify no loose connections in HV control panel MCC206 and record findings with images of defects/location; Historical Sharepoint CC Id: 34,,Medium,2020-04-29 01:52:00.000 +0800,10914,3,2018-03-06 16:00:00.000 +0800,1,false,,
14484,2018-03-06 16:00:00.000 +0800,2020-12-17 23:24:34.000 +0800,1142,,,,"Action # 2: Periodic Filter changeouts need to be implemented, rather than cleaning them; Historical Sharepoint CC Id: 1",,Medium,2020-02-03 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14482,2018-03-06 16:00:00.000 +0800,2020-12-17 23:23:19.000 +0800,1165,,,,"Install CME unit on all scrubbers to allow online oil condition monitoring, including oil saturation levels ($18,000 each).; Historical Sharepoint CC Id: 26",,Medium,2020-08-24 17:46:00.000 +0800,14075,3,2018-03-06 16:00:00.000 +0800,1,false,,
14481,2018-03-06 16:00:00.000 +0800,2020-12-17 23:23:16.000 +0800,1142,,,,Conduct UT on pipework adjacent valve; Historical Sharepoint CC Id: 1,,Medium,2020-07-06 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14478,2018-03-06 16:00:00.000 +0800,2020-12-17 23:22:16.000 +0800,1146,,,,Prevent exciter guard bolts from rubbing on exciter casing; Historical Sharepoint CC Id: 7,,Medium,2019-05-13 20:00:00.000 +0800,6962,3,2018-03-06 16:00:00.000 +0800,1,false,,
14477,2018-03-06 16:00:00.000 +0800,2020-12-17 23:22:11.000 +0800,1171,,,,Update relevant Mechanical PRTs to include dimensional Inspections on deck rails; Historical Sharepoint CC Id: 32,,Medium,2020-05-19 19:06:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14476,2018-03-06 16:00:00.000 +0800,2020-12-17 23:22:09.000 +0800,1168,,,,Review the original change request and adjust accordingly; Historical Sharepoint CC Id: 29,,Medium,2020-03-30 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14475,2018-03-06 16:00:00.000 +0800,2020-12-17 23:22:06.000 +0800,1173,,,,OPF2 Investigation of MCC206; Historical Sharepoint CC Id: 34,,Medium,2020-05-04 15:56:00.000 +0800,10914,3,2018-03-06 16:00:00.000 +0800,1,false,,
14473,2018-03-06 16:00:00.000 +0800,2020-12-17 23:21:34.000 +0800,1147,,,,Send off bearing for analysis and follow up on outcome; Historical Sharepoint CC Id: 8,,Medium,2019-06-25 20:00:00.000 +0800,1155,3,2018-03-06 16:00:00.000 +0800,1,false,,
14471,2018-03-06 16:00:00.000 +0800,2020-12-17 23:21:22.000 +0800,1142,,,,Install flowmeter to identify failed cylinder; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14470,2018-03-06 16:00:00.000 +0800,2020-12-17 23:21:01.000 +0800,1142,,,,Action # 6: Reset all the fault logs as a number of alarms are very outdated.; Historical Sharepoint CC Id: 1,,Medium,2019-09-22 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14468,2018-03-06 16:00:00.000 +0800,2020-12-17 23:20:39.000 +0800,1142,,,,Quality Checks conducted during the FAT; Historical Sharepoint CC Id: 1,,Medium,2020-09-28 18:49:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14466,2018-03-06 16:00:00.000 +0800,2020-12-17 23:20:24.000 +0800,1157,,,,Implement equipment interlock to ensure the detection of a failed drive belt on dewatering screens; Historical Sharepoint CC Id: 18,,Medium,2019-04-11 16:00:00.000 +0800,14077,3,2018-03-06 16:00:00.000 +0800,1,false,,
14464,2018-03-06 16:00:00.000 +0800,2020-12-17 23:20:18.000 +0800,1142,,,,Action #7: Place a sign on cover to inform people that the other fuses are  hidden behind the covers  -; Historical Sharepoint CC Id: 1,,Medium,2019-11-18 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14463,2018-03-06 16:00:00.000 +0800,2020-12-17 23:20:01.000 +0800,1166,,,,Training Of Maintenance Personnel; Historical Sharepoint CC Id: 27,,Medium,2020-04-13 20:00:00.000 +0800,950,3,2018-03-06 16:00:00.000 +0800,1,false,,
14460,2018-03-06 16:00:00.000 +0800,2020-12-17 23:19:53.000 +0800,1142,,,,"18/08/2019 GEHO 15PP205A VSD FAILURE -RCA Checklist; Historical Sharepoint CC Id: 1",,Medium,2020-08-24 17:46:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14458,2018-03-06 16:00:00.000 +0800,2020-12-17 23:17:09.000 +0800,1142,,,,Photos of the failed and installed drive; Historical Sharepoint CC Id: 1,,Medium,2019-11-12 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14457,2018-03-06 16:00:00.000 +0800,2020-12-17 23:13:27.000 +0800,1192,,,,TLO Liner Checklist; Historical Sharepoint CC Id: 53,,Medium,2020-09-22 17:46:00.000 +0800,14136,3,2018-03-06 16:00:00.000 +0800,1,false,,
14456,2018-03-06 16:00:00.000 +0800,2020-12-17 10:22:22.000 +0800,1142,,,,Photos of the failed and installed drive; Historical Sharepoint CC Id: 1,,Medium,2019-11-12 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14455,2018-03-06 16:00:00.000 +0800,2020-12-17 10:19:54.000 +0800,1192,,,,TLO Liner Checklist; Historical Sharepoint CC Id: 53,,Medium,2020-09-22 17:46:00.000 +0800,14136,3,2018-03-06 16:00:00.000 +0800,1,false,,
14454,2018-03-06 16:00:00.000 +0800,2020-12-17 10:18:20.000 +0800,1142,,,,"Action # 4: Complete the ATIs  for the fuses, cards and aux switches, etc.   -; Historical Sharepoint CC Id: 1",,Medium,2019-11-14 20:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14451,2018-03-06 16:00:00.000 +0800,2020-12-17 10:16:41.000 +0800,1142,,,,Install new addressable link in Generator Control Board; Historical Sharepoint CC Id: 1,,Medium,2020-08-24 16:00:00.000 +0800,6492,3,2018-03-06 16:00:00.000 +0800,1,false,,
14450,2018-03-06 16:00:00.000 +0800,2020-12-17 10:12:58.000 +0800,1168,,,,SWI for breaker and AFE replacement; Historical Sharepoint CC Id: 29,,Medium,2020-06-08 20:00:00.000 +0800,13417,3,2018-03-06 16:00:00.000 +0800,1,false,,
14449,2020-12-16 16:00:00.000 +0800,2020-12-17 05:46:24.000 +0800,1142,,,,CN Task; Historical Sharepoint CC Id: 1,,Medium,2020-12-30 16:00:00.000 +0800,6492,3,2020-12-16 16:00:00.000 +0800,1,false,,
14447,2019-02-20 16:00:00.000 +0800,2020-12-17 05:45:59.000 +0800,1142,,,,Create long term maintenance strategy for conveyor pulley locking elements; Historical Sharepoint CC Id: 1,,Medium,2019-03-20 16:00:00.000 +0800,6492,2,2019-02-20 16:00:00.000 +0800,1,false,,
14446,2019-02-19 16:00:00.000 +0800,2020-12-17 05:45:54.000 +0800,1142,,,,Develop response plan for HPGR bearing failure; Historical Sharepoint CC Id: 1,,Medium,2019-02-26 16:00:00.000 +0800,6492,2,2019-02-19 16:00:00.000 +0800,1,false,,
14442,2018-12-25 16:00:00.000 +0800,2020-12-17 05:45:50.000 +0800,1142,,,,Create procedure for exciter retorques 15SC202; Historical Sharepoint CC Id: 1,,Medium,2019-03-28 16:00:00.000 +0800,6492,2,2018-12-25 16:00:00.000 +0800,1,false,,
14439,2018-12-28 16:00:00.000 +0800,2020-12-17 05:45:46.000 +0800,1142,,,,Confirm valve change out is in next shutdown for 30PP03A&B & 30PP01A&B; Historical Sharepoint CC Id: 1,,Medium,2019-07-05 16:00:00.000 +0800,6492,2,2018-12-28 16:00:00.000 +0800,1,false,,
14432,2018-11-28 16:00:00.000 +0800,2020-12-17 05:45:32.000 +0800,1142,,,,Chase up warranty on prematurely failed exciters ; Historical Sharepoint CC Id: 1,,High,2019-03-12 16:00:00.000 +0800,6492,2,2018-11-28 16:00:00.000 +0800,1,false,,
14424,2018-11-28 16:00:00.000 +0800,2020-12-17 05:45:27.000 +0800,1142,,,,Check rating of tails suction piping; Historical Sharepoint CC Id: 1,,Medium,2019-03-21 16:00:00.000 +0800,6492,2,2018-11-28 16:00:00.000 +0800,1,false,,
14421,2018-11-18 16:00:00.000 +0800,2020-12-17 05:45:20.000 +0800,1144,,,,Review Maintenance strategies/ Frequency of rebuilds on Hybrid crushers; Historical Sharepoint CC Id: 5,,Medium,2019-02-27 16:00:00.000 +0800,12884,2,2018-11-18 16:00:00.000 +0800,1,false,,
14420,2018-11-18 16:00:00.000 +0800,2020-12-17 05:45:16.000 +0800,1144,,,,Look at altenative engineering options to divert to CR02 crusher; Historical Sharepoint CC Id: 5,,Medium,2019-05-29 16:00:00.000 +0800,12884,2,2018-11-18 16:00:00.000 +0800,1,false,,
