id,created,updated,investigation_id,five_why_id,flash_report_id,root_cause_detail_id,title,description,priority,date_due,supervisor_id,status,date_closed,is_historical,is_archived,archive_user_id,archive_datetime
14451,2018-03-06 08:00:00+00,2020-12-17 02:16:41+00,1142,\N,\N,\N,Install new addressable link in Generator Control Board; Historical Sharepoint CC Id: 1,\N,Medium,2020-08-24 08:00:00+00,6492,3,2018-03-06 08:00:00+00,1,f,\N,\N
14450,2018-03-06 08:00:00+00,2020-12-17 02:12:58+00,1168,\N,\N,\N,SWI for breaker and AFE replacement; Historical Sharepoint CC Id: 29,\N,Medium,2020-06-08 12:00:00+00,13417,3,2018-03-06 08:00:00+00,1,f,\N,\N
14449,2020-12-16 08:00:00+00,2020-12-16 21:46:24+00,1142,\N,\N,\N,CN Task; Historical Sharepoint CC Id: 1,\N,Medium,2020-12-30 08:00:00+00,6492,3,2020-12-16 08:00:00+00,1,f,\N,\N
14447,2019-02-20 08:00:00+00,2020-12-16 21:45:59+00,1142,\N,\N,\N,Create long term maintenance strategy for conveyor pulley locking elements; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-20 08:00:00+00,6492,2,2019-02-20 08:00:00+00,1,f,\N,\N
14446,2019-02-19 08:00:00+00,2020-12-16 21:45:54+00,1142,\N,\N,\N,Develop response plan for HPGR bearing failure; Historical Sharepoint CC Id: 1,\N,Medium,2019-02-26 08:00:00+00,6492,2,2019-02-19 08:00:00+00,1,f,\N,\N
14442,2018-12-25 08:00:00+00,2020-12-16 21:45:50+00,1142,\N,\N,\N,Create procedure for exciter retorques 15SC202; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-28 08:00:00+00,6492,2,2018-12-25 08:00:00+00,1,f,\N,\N
14439,2018-12-28 08:00:00+00,2020-12-16 21:45:46+00,1142,\N,\N,\N,Confirm valve change out is in next shutdown for 30PP03A&B & 30PP01A&B; Historical Sharepoint CC Id: 1,\N,Medium,2019-07-05 08:00:00+00,6492,2,2018-12-28 08:00:00+00,1,f,\N,\N
14432,2018-11-28 08:00:00+00,2020-12-16 21:45:32+00,1142,\N,\N,\N,Chase up warranty on prematurely failed exciters ; Historical Sharepoint CC Id: 1,\N,High,2019-03-12 08:00:00+00,6492,2,2018-11-28 08:00:00+00,1,f,\N,\N
14424,2018-11-28 08:00:00+00,2020-12-16 21:45:27+00,1142,\N,\N,\N,Check rating of tails suction piping; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-21 08:00:00+00,6492,2,2018-11-28 08:00:00+00,1,f,\N,\N
14421,2018-11-18 08:00:00+00,2020-12-16 21:45:20+00,1144,\N,\N,\N,Review Maintenance strategies/ Frequency of rebuilds on Hybrid crushers; Historical Sharepoint CC Id: 5,\N,Medium,2019-02-27 08:00:00+00,12884,2,2018-11-18 08:00:00+00,1,f,\N,\N
14420,2018-11-18 08:00:00+00,2020-12-16 21:45:16+00,1144,\N,\N,\N,Look at altenative engineering options to divert to CR02 crusher; Historical Sharepoint CC Id: 5,\N,Medium,2019-05-29 08:00:00+00,12884,2,2018-11-18 08:00:00+00,1,f,\N,\N
14419,2018-11-18 08:00:00+00,2020-12-16 21:45:13+00,1144,\N,\N,\N,the preferred operating strategy of the crusher ; Historical Sharepoint CC Id: 5,\N,High,2019-03-07 08:00:00+00,12884,2,2018-11-18 08:00:00+00,1,f,\N,\N
14418,2018-11-18 08:00:00+00,2020-12-16 21:45:12+00,1144,\N,\N,\N,DEM Modelling to optimise design of 20FE02 head chute; Historical Sharepoint CC Id: 5,\N,Medium,2019-02-27 08:00:00+00,12884,2,2018-11-18 08:00:00+00,1,f,\N,\N
14415,2018-11-13 08:00:00+00,2020-12-16 21:45:10+00,1142,\N,\N,\N,Investigate issues with the suction valves; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-21 08:00:00+00,6492,2,2018-11-13 08:00:00+00,1,f,\N,\N
14403,2018-11-06 08:00:00+00,2020-12-16 21:45:00+00,1142,\N,\N,\N,Crusher Mantle Failure; Historical Sharepoint CC Id: 1,\N,Medium,2019-02-27 08:00:00+00,6492,2,2018-11-06 08:00:00+00,1,f,\N,\N
14400,2018-11-05 08:00:00+00,2020-12-16 21:44:50+00,1143,\N,\N,\N,Review Vibrator condition and spares availability; Historical Sharepoint CC Id: 4,\N,Medium,2019-03-05 08:00:00+00,12884,2,2018-11-05 08:00:00+00,1,f,\N,\N
14399,2018-11-05 08:00:00+00,2020-12-16 21:44:47+00,1143,\N,\N,\N,Review current sensors; Historical Sharepoint CC Id: 4,\N,Medium,2019-03-05 08:00:00+00,12884,2,2018-11-05 08:00:00+00,1,f,\N,\N
14398,2018-11-05 08:00:00+00,2020-12-16 21:44:45+00,1143,\N,\N,\N,Look at Changing the Carousel to a plug and play system to make it easier to rotate out; Historical Sharepoint CC Id: 4,\N,Medium,2019-03-05 08:00:00+00,12884,2,2018-11-05 08:00:00+00,1,f,\N,\N
14396,2018-10-30 08:00:00+00,2020-12-16 21:44:42+00,1142,\N,\N,\N,Conveyor skirt failures 11CV202A and 10FE201B. Determine cause of failure (5 whys) and implement improvement actions. Engineer to assist as requested.; Historical Sharepoint CC Id: 1,\N,Medium,2018-11-29 08:00:00+00,6492,2,2018-10-30 08:00:00+00,1,f,\N,\N
14395,2018-10-30 08:00:00+00,2020-12-16 21:44:40+00,1142,\N,\N,\N,15WS201 spider coupling create a spare in SAP and update SAP BOM. Determine if min/max levels for spares. Raise ANSI form and master data request to add to BOMs; Historical Sharepoint CC Id: 1,\N,Medium,2019-04-19 08:00:00+00,6492,2,2018-10-30 08:00:00+00,1,f,\N,\N
14394,2018-10-30 08:00:00+00,2020-12-16 21:44:38+00,1142,\N,\N,\N,Assess possibility of removing counterweight boxes on tripper to reduce bogey failures. to be incorporated into tripper failure RCA; Historical Sharepoint CC Id: 1,\N,Medium,2018-11-29 08:00:00+00,6492,2,2018-10-30 08:00:00+00,1,f,\N,\N
14393,2018-10-30 08:00:00+00,2020-12-16 21:44:36+00,1142,\N,\N,\N,10CR01 crusher - Develop plan to resolve issues with air gap sensor. Determine method to minimise production loss; Historical Sharepoint CC Id: 1,\N,Medium,2018-11-29 08:00:00+00,6492,2,2018-10-30 08:00:00+00,1,f,\N,\N
14392,2018-10-25 08:00:00+00,2020-12-16 21:44:32+00,1143,\N,\N,\N,Investigate use of anti stick component in chutes; Historical Sharepoint CC Id: 4,\N,Medium,2019-01-30 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14391,2018-10-25 08:00:00+00,2020-12-16 21:44:30+00,1143,\N,\N,\N,Single point lesson on critical electrical components; Historical Sharepoint CC Id: 4,\N,High,2019-03-05 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14390,2018-10-25 08:00:00+00,2020-12-16 21:44:26+00,1143,\N,\N,\N,Control room to be able to operate assets; Historical Sharepoint CC Id: 4,\N,High,2018-11-14 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14389,2018-10-25 08:00:00+00,2020-12-16 21:44:23+00,1143,\N,\N,\N,Electrical engineer to be assigned to conduct failure analysis; Historical Sharepoint CC Id: 4,\N,High,2018-11-07 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14388,2018-10-25 08:00:00+00,2020-12-16 21:44:20+00,1143,\N,\N,\N,Confirm Stock levels and Bom are correct; Historical Sharepoint CC Id: 4,\N,Medium,2019-06-29 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14387,2018-10-25 08:00:00+00,2020-12-16 21:44:17+00,1143,\N,\N,\N,Create PM02s out of failure analysis for OPF 2 sample station; Historical Sharepoint CC Id: 4,\N,Medium,2019-06-29 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14386,2018-10-25 08:00:00+00,2020-12-16 21:44:13+00,1143,\N,\N,\N,Create PM02s out of failure analysis for OPF 1 sample station; Historical Sharepoint CC Id: 4,\N,High,2019-06-29 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14385,2018-10-25 08:00:00+00,2020-12-16 21:44:10+00,1143,\N,\N,\N,Failure analysis on OPF 2 Sample station; Historical Sharepoint CC Id: 4,\N,High,2018-11-27 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14384,2018-10-25 08:00:00+00,2020-12-16 21:44:07+00,1143,\N,\N,\N,Failure analysis on OPF 1 sample Station; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-27 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14383,2018-10-25 08:00:00+00,2020-12-16 21:44:05+00,1143,\N,\N,\N,Confirm stock levels and Bom are correct; Historical Sharepoint CC Id: 4,\N,High,2018-12-12 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14382,2018-10-25 08:00:00+00,2020-12-16 21:44:02+00,1143,\N,\N,\N,Sanki belt roller entered into PDS system; Historical Sharepoint CC Id: 4,\N,High,2018-11-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14381,2018-10-25 08:00:00+00,2020-12-16 21:43:59+00,1143,\N,\N,\N,Confirm design for belt cleaners; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14380,2018-10-25 08:00:00+00,2020-12-16 21:43:57+00,1143,\N,\N,\N,Raise change request for sanki belt tracking; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14379,2018-10-25 08:00:00+00,2020-12-16 21:43:52+00,1143,\N,\N,\N,MD notifications raised; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14378,2018-10-25 08:00:00+00,2020-12-16 21:43:49+00,1143,\N,\N,\N,Upgrade Rollers to Triple seal bearings; Historical Sharepoint CC Id: 4,\N,High,2019-02-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14377,2018-10-25 08:00:00+00,2020-12-16 21:43:47+00,1143,\N,\N,\N,Change all belts back to 3 ply belts on all sankies; Historical Sharepoint CC Id: 4,\N,High,2019-02-28 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14376,2018-10-25 08:00:00+00,2020-12-16 21:43:45+00,1143,\N,\N,\N,Please populate the actions for this workshop; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-03 08:00:00+00,12884,2,2018-10-25 08:00:00+00,1,f,\N,\N
14375,2018-10-24 08:00:00+00,2020-12-16 21:38:55+00,1143,\N,\N,\N,Initiate the workshop; Historical Sharepoint CC Id: 4,\N,Medium,2018-11-03 08:00:00+00,12884,2,2018-10-24 08:00:00+00,1,f,\N,\N
14373,2018-06-05 08:00:00+00,2020-12-16 21:38:40+00,1142,\N,\N,\N,Review castell key designs across OPF 1 & 2 and provide a reliable solution.; Historical Sharepoint CC Id: 1,\N,High,2018-10-29 08:00:00+00,6492,2,2018-06-05 08:00:00+00,1,f,\N,\N
14372,2018-10-02 08:00:00+00,2020-12-16 21:38:37+00,1142,\N,\N,\N,Look at measuring upstream losses at RCH with targetted actions.; Historical Sharepoint CC Id: 1,\N,Medium,2018-12-02 08:00:00+00,6492,2,2018-10-02 08:00:00+00,1,f,\N,\N
14371,2018-09-18 08:00:00+00,2020-12-16 21:38:35+00,1142,\N,\N,\N,"Meeting conflicts with another important meeting. Canvass support for a better timeslot, and move this meeting.; Historical Sharepoint CC Id: 1",\N,Medium,2018-10-18 08:00:00+00,6492,2,2018-09-18 08:00:00+00,1,f,\N,\N
14370,2018-09-18 08:00:00+00,2020-12-16 21:38:32+00,1142,\N,\N,\N,Bridged Gyratory Crushers Project-  provide an update on current status and upcoming actions.; Historical Sharepoint CC Id: 1,\N,Medium,2018-10-20 08:00:00+00,6492,2,2018-09-18 08:00:00+00,1,f,\N,\N
14368,2018-09-18 08:00:00+00,2020-12-16 21:38:24+00,1142,\N,\N,\N,Copy Actions from this tracker into Share point; Historical Sharepoint CC Id: 1,\N,Medium,2018-10-18 08:00:00+00,6492,2,2018-09-18 08:00:00+00,1,f,\N,\N
14367,2018-09-18 08:00:00+00,2020-12-16 21:38:21+00,1142,\N,\N,\N,"Oil Cleanliness trend slide to have two graphs ie Hydraulics and Gear oils. Also, update with targets from the AM Standard.; Historical Sharepoint CC Id: 1",\N,Medium,2018-11-15 08:00:00+00,6492,2,2018-09-18 08:00:00+00,1,f,\N,\N
14366,2018-08-14 08:00:00+00,2020-12-16 21:38:18+00,1142,\N,\N,\N,Crusher Wear  - Review a report prepared by Solomon for Crusher wear; Historical Sharepoint CC Id: 1,\N,Medium,2018-09-14 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14365,2018-08-14 08:00:00+00,2020-12-16 21:38:16+00,1142,\N,\N,\N,Stockyard and TLO  - Accounting records delays for the Stockyard and the TLO to be set up in A+.; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-30 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14364,2018-08-14 08:00:00+00,2020-12-16 21:38:14+00,1142,\N,\N,\N,Balance Cylinder Pressure  - Set up reporting of Balance Cylinder Pressure in SCADA for visibility; Historical Sharepoint CC Id: 1,\N,Medium,2019-01-24 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14363,2018-08-14 08:00:00+00,2020-12-16 21:38:12+00,1142,\N,\N,\N,Screen Accelerometers - Install back-up accelerometers on screens; Historical Sharepoint CC Id: 1,\N,Medium,2019-05-28 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14362,2018-08-14 08:00:00+00,2020-12-16 21:38:07+00,1142,\N,\N,\N,Screen Mechanisms - Investigate the installation of sample points for live sampling of oil; Historical Sharepoint CC Id: 1,\N,Medium,2018-09-23 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14360,2018-08-14 08:00:00+00,2020-12-16 21:38:01+00,1142,\N,\N,\N,LP201B Lube Oil Pump; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-30 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14359,2018-08-14 08:00:00+00,2020-12-16 21:37:59+00,1142,\N,\N,\N,Lubrication Equipment for Shift Fitters; Historical Sharepoint CC Id: 1,\N,Medium,2019-03-26 08:00:00+00,6492,2,2018-08-14 08:00:00+00,1,f,\N,\N
14358,2018-07-17 08:00:00+00,2020-12-16 21:37:52+00,1142,\N,\N,\N,Review PLC forces (to be included in DE meeting agenda); Historical Sharepoint CC Id: 1,\N,Medium,2018-10-31 08:00:00+00,6492,2,2018-07-17 08:00:00+00,1,f,\N,\N
14357,2018-07-17 08:00:00+00,2020-12-16 21:37:50+00,1142,\N,\N,\N,Develop an Electrical overview of plant maintenance strategy.; Historical Sharepoint CC Id: 1,\N,Medium,2019-06-29 08:00:00+00,6492,2,2018-07-17 08:00:00+00,1,f,\N,\N
14356,2018-07-17 08:00:00+00,2020-12-16 21:37:47+00,1142,\N,\N,\N,Defect Elimination / FMECA project to be undertaken to examine screen failures / failure modes and initiate improvements to extend service life (beyond 2 years for wet screens and 3 years for dry screens).; Historical Sharepoint CC Id: 1,\N,High,2019-04-18 08:00:00+00,6492,2,2018-07-17 08:00:00+00,1,f,\N,\N
14355,2018-06-19 08:00:00+00,2020-12-16 21:37:44+00,1142,\N,\N,\N,"Improve DE Action Management (send reminders etc) - discuss better system with IT i.e. Sharepoint, BMS; Historical Sharepoint CC Id: 1",\N,Medium,2018-06-26 08:00:00+00,6492,2,2018-06-19 08:00:00+00,1,f,\N,\N
14354,2018-06-12 08:00:00+00,2020-12-16 21:37:42+00,1142,\N,\N,\N,Raise PIR for capital funds to increase water pressure for hosing RCH chutes; Historical Sharepoint CC Id: 1,\N,Medium,2018-11-29 08:00:00+00,6492,2,2018-06-12 08:00:00+00,1,f,\N,\N
14353,2018-06-05 08:00:00+00,2020-12-16 21:37:39+00,1142,\N,\N,\N,Investigate feasibilty of changing the tail pulley without changing the belt (on CV602); Historical Sharepoint CC Id: 1,\N,Medium,2018-06-19 08:00:00+00,6492,2,2018-06-05 08:00:00+00,1,f,\N,\N
14352,2018-05-29 08:00:00+00,2020-12-16 21:37:36+00,1142,\N,\N,\N,Implement modification of impact frames on the tail end of CV202A to increase strength (i.e to prevent them from breaking); Historical Sharepoint CC Id: 1,\N,Medium,2018-12-14 08:00:00+00,6492,2,2018-05-29 08:00:00+00,1,f,\N,\N
14350,2018-05-15 08:00:00+00,2020-12-16 21:37:31+00,1142,\N,\N,\N,Castel key failure (x2) on 15CS04/15CS03.  Investigate alternative options to this arrangement to eliminate need for castel key (relocate ladder?); Historical Sharepoint CC Id: 1,\N,Medium,2019-02-19 08:00:00+00,6492,2,2018-05-15 08:00:00+00,1,f,\N,\N
14348,2018-05-01 08:00:00+00,2020-12-16 21:37:28+00,1142,\N,\N,\N,"Auto - Geho retiming, follow up with Solomon and apply to CC.; Historical Sharepoint CC Id: 1",\N,Medium,2018-08-29 08:00:00+00,6492,2,2018-05-01 08:00:00+00,1,f,\N,\N
14347,2018-04-03 08:00:00+00,2020-12-16 21:37:14+00,1142,\N,\N,\N,OPF1 flood box leaks - install additional line to 30FB01; Historical Sharepoint CC Id: 1,\N,High,2018-09-29 08:00:00+00,6492,2,2018-04-03 08:00:00+00,1,f,\N,\N
13531,2020-04-14 15:14:52+00,2020-12-16 20:35:44+00,842,\N,\N,\N,Review and add signals from VSD to PLC to allow diagnosis of encoder faults directly from PLC; Historical Sharepoint Solomon Id 1744,\N,Medium,2020-12-19 08:00:00+00,6308,3,2022-08-01 00:00:00+00,1,f,\N,\N
11913,2020-12-16 16:00:00+00,2020-12-16 16:00:00+00,454,\N,\N,\N,Maintainer diagnosing machine ground fault; Historical BMS Id: AT-9999999_2947,.,Medium,2020-12-16 16:00:00+00,7995,3,2020-12-16 16:00:00+00,1,f,\N,\N
11251,2020-12-16 16:00:00+00,2020-12-16 16:00:00+00,403,\N,\N,\N,TRF raised to return injectors to Penske for failure analysis; Historical BMS Id: AT-9999999_2962,.,Medium,2020-12-16 16:00:00+00,14084,3,2020-12-16 16:00:00+00,1,f,\N,\N
11598,2020-12-16 16:00:00+00,2020-12-16 16:00:00+00,248,\N,\N,\N,Strip report ordered ; Historical BMS Id: AT-9999999_3071,.,Medium,2020-12-16 16:00:00+00,2178,3,2020-12-16 16:00:00+00,1,f,\N,\N
11964,2020-12-16 16:00:00+00,2020-12-16 16:00:00+00,454,\N,\N,\N,Maintainer testing machine for possible failed HV alternator; Maintainer inspecting for possible failed HV alternator found burnt alternator bus bar terminal confirming cause of failure; Historical BMS Id: AT-9999999_2946,.,Medium,2020-12-16 16:00:00+00,7995,3,2020-12-16 16:00:00+00,1,f,\N,\N
15010,2020-10-29 15:35:47+00,2020-12-15 17:39:09+00,1343,\N,\N,\N,Develop logic to manage the rake arm height based on current draw as an interim control; Historical Sharepoint CB Id: 395,\N,High,2020-11-29 08:00:00+00,8084,3,2022-07-31 16:00:00+00,1,f,\N,\N
15152,2020-10-15 16:58:59+00,2020-12-15 17:18:07+00,1349,\N,\N,\N,Identify and implement load control on CV128 until design review is complete; Historical Sharepoint CB Id: 389,\N,High,2020-10-29 08:00:00+00,8084,3,2020-12-15 08:00:00+00,1,f,\N,\N
12015,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,440,\N,\N,\N,Replaced ball stud; Historical BMS Id: AT-9999999_2941,.,Medium,2020-12-15 16:00:00+00,7995,3,2020-12-15 16:00:00+00,1,f,\N,\N
11779,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,440,\N,\N,\N,"removed snapped ball stud from steer cylinder, called boilies to heat up bore to remove snapped ball stud from bell crank,; Historical BMS Id: AT-9999999_2943",.,Medium,2020-12-15 16:00:00+00,7995,3,2020-12-15 16:00:00+00,1,f,\N,\N
12283,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,440,\N,\N,\N, Reamed bore and checked contact; Historical BMS Id: AT-9999999_2942,.,Medium,2020-12-15 16:00:00+00,7995,3,2020-12-15 16:00:00+00,1,f,\N,\N
10343,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,14,\N,\N,\N,Review other CC 793F to identify high component hours on turbochargers; Historical BMS Id: RCAACT-0000538,"As we have recently changed our maintenance strategy to change out turbochargers during engine mid-life plan (at 12,000hrs), there are some 'legacy' turbochargers which have component hours exceeding our new changeout limit. These are at highest risk of failing in much the same way as DT158's POS2 turbocharger",Medium,2020-12-15 16:00:00+00,4,3,2020-12-15 16:00:00+00,1,f,\N,\N
11938,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,Injectors bypassing. Once replaced fuel faults wen; Historical BMS Id: AT-9999999_3304,Injectors bypassing. Once replaced fuel faults went away and PP2 could start,Medium,2020-12-15 16:00:00+00,14084,3,2020-12-15 16:00:00+00,1,f,\N,\N
11368,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,419,\N,\N,\N,Head position sensing switched to Laser.; Historical BMS Id: AT-9999999_2979,.,Medium,2020-12-15 16:00:00+00,4740,3,2020-12-15 16:00:00+00,1,f,\N,\N
12116,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,New injectors hot-shotted to site and fitted; Historical BMS Id: AT-9999999_2963,.,Medium,2020-12-15 16:00:00+00,14118,3,2020-12-15 16:00:00+00,1,f,\N,\N
11098,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,End of life of asset; Historical BMS Id: AT-9999999_3322,End of life of asset,Medium,2020-12-15 16:00:00+00,14084,3,2020-12-15 16:00:00+00,1,f,\N,\N
12379,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,Fuel injectors are not able to last the required t; Historical BMS Id: AT-9999999_3324,Fuel injectors are not able to last the required time span to meet FMG strategy,Medium,2020-12-15 16:00:00+00,14084,3,2020-12-15 16:00:00+00,1,f,\N,\N
11908,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,EX9101 is only machine with MTU engines so fitter; Historical BMS Id: AT-9999999_3325,EX9101 is only machine with MTU engines so fitters are unfamiliar with MTU Penske interface,Medium,2020-12-15 16:00:00+00,14084,3,2020-12-15 16:00:00+00,1,f,\N,\N
11962,2020-12-15 16:00:00+00,2020-12-15 16:00:00+00,403,\N,\N,\N,Fitters/PSA find Diasys difficult to use to extrac; Historical BMS Id: AT-9999999_3323,Fitters/PSA find Diasys difficult to use to extract fault history and download correct data files to assist with diagnosis,Medium,2020-12-15 16:00:00+00,14084,3,2020-12-15 16:00:00+00,1,f,\N,\N
10761,2020-12-14 16:00:00+00,2020-12-14 16:00:00+00,449,\N,\N,\N,2nd oversize ball stud; Historical BMS Id: RCAACT-0000547,"Some of trucks at CB are entering the 2nd oversized ball stud and will be required at CC in the future also.  CAT does not have an option for a 2nd oversize, but there are external vendors which have options available",Low,2020-12-14 16:00:00+00,7995,3,2020-12-14 16:00:00+00,1,f,\N,\N
12303,2020-12-14 16:00:00+00,2020-12-14 16:00:00+00,403,\N,\N,\N,Diagnostics completed using Diasys. Confirmed injector failure; Historical BMS Id: AT-9999999_2964,.,Medium,2020-12-14 16:00:00+00,14118,3,2020-12-14 16:00:00+00,1,f,\N,\N
10708,2020-12-14 16:00:00+00,2020-12-14 16:00:00+00,288,\N,\N,\N,Follow up on the  actions from RCA-0000291 on DZX023 failed blade lift cylinder trunnion; Historical BMS Id: RCAACT-0000516,The DZX023 blade lift cylinder trunnions had similar failure to DZX025 failed trunnion. RCA-0000291 has additional actions as compared to actions entered in DZX025 RCA. ,Medium,2020-12-14 16:00:00+00,13121,3,2020-12-14 16:00:00+00,1,f,\N,\N
13539,2020-04-17 19:43:45+00,2020-12-12 20:45:01+00,848,\N,\N,\N,Review all installed instrumentation and wet commision once all ancilary componenets have been installed; Historical Sharepoint Solomon Id 1756,\N,Medium,2020-12-14 08:00:00+00,11111,3,2022-08-01 00:00:00+00,1,f,\N,\N
12163,2020-12-12 16:00:00+00,2020-12-12 16:00:00+00,454,\N,\N,\N,Water ingress at terminal box causing a short on t; Historical BMS Id: AT-9999999_3142,Water ingress at terminal box causing a short on the main terminal ,Medium,2020-12-12 16:00:00+00,7995,3,2020-12-12 16:00:00+00,1,f,\N,\N
10876,2020-12-12 16:00:00+00,2020-12-12 16:00:00+00,454,\N,\N,\N,Alternator glands being reused and not sealed with; Historical BMS Id: AT-9999999_3141,Alternator glands being reused and not sealed with sika flex,Medium,2020-12-12 16:00:00+00,7995,3,2020-12-12 16:00:00+00,1,f,\N,\N
11125,2020-12-11 16:00:00+00,2020-12-11 16:00:00+00,460,\N,\N,\N,Water entry through the gland not being sealed ; Historical BMS Id: AT-9999999_3161,Water entry through the gland not being sealed ,Medium,2020-12-11 16:00:00+00,7995,3,2020-12-11 16:00:00+00,1,f,\N,\N
11719,2020-12-11 16:00:00+00,2020-12-11 16:00:00+00,460,\N,\N,\N,Water entry through blower ducting caused ground f; Historical BMS Id: AT-9999999_3146,Water entry through blower ducting caused ground fault ,Medium,2020-12-11 16:00:00+00,7995,3,2020-12-11 16:00:00+00,1,f,\N,\N
11219,2020-12-10 16:00:00+00,2020-12-10 16:00:00+00,440,\N,\N,\N,corrosion and pitting lead to crack initiation and; Historical BMS Id: AT-9999999_3209,corrosion and pitting lead to crack initiation and growth to 80% way through the ball stud,Medium,2020-12-10 16:00:00+00,7995,3,2020-12-10 16:00:00+00,1,f,\N,\N
11822,2020-12-10 16:00:00+00,2020-12-10 16:00:00+00,75,\N,\N,\N,Implement procedure to detect leaks in hydraulic system.; Historical BMS Id: AT-9999999_2931,.,Medium,2020-12-10 16:00:00+00,8993,3,2020-12-10 16:00:00+00,1,f,\N,\N
12378,2020-12-10 16:00:00+00,2020-12-10 16:00:00+00,440,\N,\N,\N,Lack of contact on ball stud surface allow corrosi; Historical BMS Id: AT-9999999_3208,Lack of contact on ball stud surface allow corrosive water to enter contact surface and cause corrosion and pitting,Medium,2020-12-10 16:00:00+00,7995,3,2020-12-10 16:00:00+00,1,f,\N,\N
15372,2020-12-04 15:34:23+00,2020-12-07 18:50:21+00,1348,\N,\N,\N,Identify remaining at risk liners and organise replacement; Historical Sharepoint CB Id: 419,\N,High,2020-12-14 08:00:00+00,13575,3,2020-12-06 08:00:00+00,1,f,\N,\N
13657,2020-11-01 20:59:25+00,2020-12-07 18:49:03+00,895,\N,\N,\N,Master Data to Change Maintenance Plan 1000100907; Historical Sharepoint Solomon Id 1965,\N,High,2020-12-03 08:00:00+00,5245,3,2022-08-01 00:00:00+00,1,f,\N,\N
10871,2020-12-07 16:00:00+00,2020-12-07 16:00:00+00,248,\N,\N,\N,Transmission pressures confirmed with fitter team ; Historical BMS Id: AT-9999999_3072,.,Medium,2020-12-07 16:00:00+00,2178,3,2020-12-07 16:00:00+00,1,f,\N,\N
12031,2020-12-07 16:00:00+00,2020-12-07 16:00:00+00,83,\N,\N,\N,The bolts in the hydraulic hose to pipe connection; Historical BMS Id: AT-9999999_2976,The bolts in the hydraulic hose to pipe connection in the swing circuit had failed,Medium,2020-12-07 16:00:00+00,1859,3,2020-12-07 16:00:00+00,1,f,\N,\N
11612,2020-12-07 16:00:00+00,2020-12-07 16:00:00+00,83,\N,\N,\N,Replace all hockey stick to manifold bolts on all 996's; Historical BMS Id: AT-9999999_2977,.,Medium,2020-12-07 16:00:00+00,1859,3,2020-12-07 16:00:00+00,1,f,\N,\N
